Vernier Format 2
Untitled.cmbl 3/17/2022 11:25:28 .
Latest
Time	Potential 1	EKG	Potential 2
60.66	0.0813903808594	0.0706672695766	3.23867797852
60.665	0.00830078125	0.0720261601706	3.23867797852
60.67	-0.0258026123047	0.0627339168611	3.23989868164
60.675	0.0667419433594	0.0476689774531	3.23867797852
60.68	0.274948120117	0.0491150160674	3.23867797852
60.685	0.708374023438	0.101888339655	3.23623657227
60.69	1.20390319824	0.242620951971	3.23379516602
60.695	1.5764465332	0.483544143823	3.23135375977
60.7	1.54234313965	0.784943998342	3.23257446289
60.705	1.0711517334	1.05277322656	3.23501586914
60.71	0.513595581055	1.18390209167	3.23745727539
60.715	0.130065917969	1.13273123859	3.23989868164
60.72	-0.0196990966797	0.933329738806	3.24111938477
60.725	-0.0647125244141	0.664234270056	3.24111938477
60.73	-0.0939331054688	0.398107860986	3.24226379395
60.735	-0.107360839844	0.177157242889	3.24226379395
60.74	-0.112243652344	0.0163838901937	3.24226379395
60.745	-0.117126464844	-0.0864216934256	3.24226379395
60.75	-0.123153686523	-0.142701396916	3.24348449707
60.755	-0.126815795898	-0.166664252478	3.24226379395
60.76	-0.148712158203	-0.171937532579	3.24348449707
60.765	-0.131698608398	-0.168450298401	3.24226379395
60.77	-0.109802246094	-0.159728294259	3.24348449707
60.775	-0.113464355469	-0.147405049953	3.24348449707
60.78	-0.120712280273	-0.135246766126	3.2447052002
60.785	-0.120712280273	-0.126250805424	3.24592590332
60.79	-0.117126464844	-0.120639053152	3.2447052002
60.795	-0.123153686523	-0.117674423324	3.24592590332
60.8	-0.0879058837891	-0.11532336398	3.24592590332
60.805	-0.0732574462891	-0.110058098984	3.24714660645
60.81	-0.0695953369141	-0.101184674634	3.24592590332
60.815	-0.0683746337891	-0.0911041501181	3.2447052002
60.82	-0.0525817871094	-0.0812799713654	3.24592590332
60.825	-0.0403747558594	-0.0713181443358	3.24592590332
60.83	-0.0489196777344	-0.0616662237989	3.24592590332
60.835	-0.0464782714844	-0.0540603874897	3.24592590332
60.84	-0.0306854248047	-0.048304711411	3.24592590332
60.845	-0.0354919433594	-0.0431730475512	3.24592590332
60.85	-0.0245819091797	-0.0385068268536	3.24836730957
60.855	-0.00505065917969	-0.0332446840057	3.24592590332
60.86	-0.00627136230469	-0.0264114580597	3.24836730957
60.865	-0.0135955810547	-0.0196159644487	3.25080871582
60.87	-0.002685546875	-0.0143217540443	3.25080871582
60.875	0.0265350341797	-0.00872610123129	3.25202941895
60.88	0.02294921875	-0.00098087001118	3.25325012207
60.885	0.0424041748047	0.00830699426841	3.25325012207
60.89	0.103286743164	0.0210778675286	3.25325012207
60.895	0.106948852539	0.0398888307129	3.25202941895
60.9	0.134948730469	0.0626374363443	3.25325012207
60.905	0.162948608398	0.0871688802122	3.25325012207
60.91	0.167831420898	0.112150734309	3.25325012207
60.915	0.184844970703	0.135271330292	3.25325012207
60.92	0.136169433594	0.152759651845	3.25569152832
60.925	0.137390136719	0.160601079213	3.25569152832
60.93	0.116638183594	0.159160900498	3.25691223145
60.935	0.0838317871094	0.150049911544	3.25569152832
60.94	0.0460662841797	0.13312119752	3.25691223145
60.945	-0.0148162841797	0.107665016782	3.25813293457
60.95	-0.0610504150391	0.0732199818571	3.25813293457
60.955	-0.0914916992188	0.0322315031406	3.25813293457
60.96	-0.124374389648	-0.0108700558896	3.2593536377
60.965	-0.173126220703	-0.0537446399655	3.26057434082
60.97	-0.192581176758	-0.0955085172651	3.26057434082
60.975	-0.191360473633	-0.133007244643	3.26057434082
60.98	-0.191360473633	-0.162273649328	3.26179504395
60.985	-0.214477539063	-0.183100967668	3.26179504395
60.99	-0.208374023438	-0.197785930762	3.2642364502
60.995	-0.199905395508	-0.206852859605	3.26301574707
61	-0.188919067383	-0.209913943962	3.2642364502
61.005	-0.169464111328	-0.207154623675	3.26301574707
61.01	-0.154815673828	-0.199064364529	3.26301574707
61.015	-0.159698486328	-0.187821400469	3.2642364502
61.02	-0.159698486328	-0.176877277384	3.26545715332
61.025	-0.135360717773	-0.167202124246	3.26667785645
61.03	-0.131698608398	-0.157521965106	3.26545715332
61.035	-0.132919311523	-0.148221285399	3.26667785645
61.04	-0.103698730469	-0.139419155485	3.26789855957
61.045	-0.0842437744141	-0.12894927585	3.26789855957
61.05	-0.0793609619141	-0.116222918786	3.26789855957
61.055	-0.0501403808594	-0.102039161528	3.26667785645
61.06	-0.0634918212891	-0.0874506030939	3.2691192627
61.065	-0.0586853027344	-0.0750170650397	3.26789855957
61.07	-0.0282440185547	-0.0647058664321	3.26789855957
61.075	-0.0184783935547	-0.053860295193	3.26789855957
61.08	-0.0196990966797	-0.0425042061164	3.26789855957
61.085	0.00830078125	-0.0313629812983	3.26789855957
61.09	0.011962890625	-0.0196872923409	3.26789855957
61.095	0.0009765625	-0.00878048454612	3.26789855957
61.1	0.01318359375	-0.000545990885672	3.26667785645
61.105	0.0448455810547	0.00693480797126	3.26789855957
61.11	0.0436248779297	0.0160925877505	3.26667785645
61.115	0.02294921875	0.0247794603761	3.26667785645
61.12	0.0205078125	0.0295552202061	3.26789855957
61.125	0.021728515625	0.0304034441505	3.26667785645
61.13	0.0314178466797	0.0296105237902	3.26545715332
61.135	0.0630798339844	0.0305676943309	3.26545715332
61.14	0.0655212402344	0.0356898188222	3.26545715332
61.145	0.0521697998047	0.042985098765	3.26545715332
61.15	0.0765075683594	0.0500065050874	3.26545715332
61.155	0.0996246337891	0.0582935726288	3.26301574707
61.16	0.0838317871094	0.0682009748264	3.26301574707
61.165	0.0959625244141	0.0772460318716	3.26301574707
61.17	0.122741699219	0.0858239625519	3.26179504395
61.175	0.130065917969	0.0959575285347	3.26179504395
61.18	0.109390258789	0.105943581349	3.26301574707
61.185	0.0801696777344	0.111096657446	3.2642364502
61.19	0.111831665039	0.110732756694	3.26301574707
61.195	0.105728149414	0.109014373634	3.2642364502
61.2	0.126403808594	0.108798225627	3.26301574707
61.205	0.153182983398	0.112222196644	3.26179504395
61.21	0.160507202148	0.12056703494	3.26179504395
61.215	0.136169433594	0.130580551557	3.26057434082
